f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,f_host_response_time,p_host_response_rate,p_host_acceptance_rate,usd_price,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincefirst,n_days_sincelast,d_backyard,d_baking_sheet,d_barbecue_utensils,d_bathtub,d_bed_linens,d_board_games,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_keypad,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_outdoor_dining_area,d_outdoor_furniture,d_outlet_covers,d_private_entrance,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_toaster,d_waterfront,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_have_o_machineee_machinecoffee,d_have_gril,d_have_freeon_premises,d_have_freestreet,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type
unit,Entire home/apt,Entire/Apt,Alsergrund,NA,NA,NA,68.39999999999999,5,1,2,3,4.93,31,0.59,3,0,1581,886,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,60,20205709,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Favoriten,within an hour,90,98,63.839999999999996,4,1,1,1,4.72,96,1.82,2,36,1581,543,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,56,20205923,Favoriten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Favoriten,within an hour,90,98,131.1,6,1,2,2,4.86,133,2.53,2,77,1578,634,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,115,20206724,Favoriten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,D<U+009A>bling,NA,NA,NA,34.199999999999996,2,1,1,2,4.88,18,0.34,3,0,1573,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,30,20212964,D<U+009A>bling,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Wieden,NA,NA,NA,34.199999999999996,2,1,1,4,4.85,29,0.56,30,37,1541,8,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,30,20231770,Wieden,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,NA,67.25999999999999,4,1.5,1,2,4.61,122,2.31,3,180,1581,20,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,59,20233044,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,NA,NA,NA,74.1,4,1,3,3,5,1,0.03,4,0,962,962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,20240306,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within a day,100,NA,131.1,4,1,2,3,4.88,8,0.17,5,157,1444,837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,115,20241530,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,NA,NA,0,43.31999999999999,4,1,1,2,4.62,259,4.9,2,0,1586,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,38,20249113,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,NA,NA,NA,45.599999999999994,2,1,1,1,4.85,16,0.3,6,0,1573,848,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,40,20261906,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,NA,NA,NA,113.99999999999999,5,1,3,3,NA,0,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100,20262043,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,92,91.19999999999999,2,1,1,1,4.68,37,0.72,1,165,1532,31,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,80,20276437,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within an hour,100,100,41.04,2,1,NA,1,4.83,247,4.73,1,161,1566,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,36,20290961,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,NA,NA,NA,60.419999999999995,2,1,NA,1,4.82,62,1.2,3,0,1543,1018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,53,20313873,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within a few hours,100,100,28.499999999999996,2,1,2,2,4.91,93,1.79,30,105,1560,71,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,25,20320403,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,NA,NA,NA,51.3,2,1,1,1,4.5,3,0.06,2,0,1582,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45,20320598,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Hietzing,NA,NA,NA,101.46,4,1,1,1,NA,0,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,20323957,Hietzing,Entire home/apt,unit
home,Entire home/apt,Entire/Apt,Hernals,NA,NA,NA,182.39999999999998,4,1,2,3,4.5,4,0.1,4,0,1230,486,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,160,20349680,Hernals,Entire home/apt,home
unit,Entire home/apt,Entire/Apt,NA,within a few hours,100,91,80.94,4,2,2,2,4.79,169,3.22,10,133,1574,20,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,71,20351954,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,a few days or more,0,0,85.49999999999999,3,1,1,1,4.5,4,0.08,3,364,1521,1181,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,75,20353821,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,NA,NA,NA,38.76,3,1,1,1,5,18,0.39,3,0,1378,1072,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,34,20354626,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,NA,NA,NA,55.85999999999999,4,1,1,1,4.96,46,0.91,2,188,1516,410,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,49,20358637,W<U+008A>hring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Favoriten,within a day,100,NA,108.3,5,1.5,2,2,4.89,9,0.18,2,58,1529,708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,95,20367466,Favoriten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,50,64.97999999999999,2,1,1,1,4.65,52,0.99,1,32,1569,662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,57,20373998,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,within an hour,100,89,74.1,4,1.5,1,2,4.77,257,5.08,1,12,1517,25,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,65,20374894,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,100,33.059999999999995,3,1,1,1,4.94,160,3.31,1,342,1449,15,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,29,20376296,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,NA,NA,NA,79.8,6,1,2,2,5,1,0.02,1,0,1574,1574,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,70,20376619,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within a few hours,100,96,78.66,3,1.5,1,2,4.97,118,2.71,2,348,1306,9,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,69,20390663,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,NA,NA,NA,36.48,2,1.5,2,1,4.5,2,0.04,2,0,1575,1437,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,32,20393449,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Favoriten,NA,NA,NA,113.99999999999999,4,1.5,2,2,5,25,0.48,3,0,1576,708,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,100,20398241,Favoriten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,100,75.24,2,1,1,1,4.45,51,0.97,1,354,1580,457,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,66,20399133,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,NA,74.1,3,1,1,1,4.9,11,0.21,2,0,1578,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65,20420080,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Donaustadt,NA,NA,NA,72.96,2,1,NA,1,4.45,12,0.23,2,0,1569,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,64,20425071,Donaustadt,Entire home/apt,unit
suite,Entire home/apt,Entire/Apt,W<U+008A>hring,NA,NA,NA,61.559999999999995,5,1,3,4,4.58,57,1.2,1,0,1425,809,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,54,20432104,W<U+008A>hring,Entire home/apt,suite
unit,Entire home/apt,Entire/Apt,Alsergrund,within an hour,100,100,62.699999999999996,6,1,1,2,4.78,54,1.04,1,365,1551,25,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,55,20432408,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,within an hour,100,100,45.599999999999994,2,1.5,NA,1,4.82,65,1.25,1,355,1560,16,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,40,20432923,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,NA,44.459999999999994,4,1,1,2,4.42,24,0.46,1,0,1575,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,20436357,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Meidling,NA,NA,NA,39.9,2,1,NA,1,4.67,3,0.06,2,0,1566,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,20436516,Meidling,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,NA,NA,NA,62.699999999999996,2,1,NA,1,4.77,78,1.5,1,126,1564,698,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,55,20448078,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,100,98.03999999999999,6,1.5,1,2,4.45,205,3.92,1,341,1566,16,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,86,20486922,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within an hour,98,98,193.79999999999998,6,1,2,3,4.59,116,2.23,1,350,1559,454,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,170,20493437,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,NA,NA,100,39.9,2,1,NA,1,4.78,109,2.08,5,0,1570,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35,20516152,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,NA,NA,100,56.99999999999999,4,1,2,2,4.69,35,0.69,3,0,1522,158,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,50,20516527,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,NA,NA,NA,55.85999999999999,4,1,1,2,NA,0,NA,3,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,49,20517590,W<U+008A>hring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,100,64.97999999999999,4,1.5,1,2,4.81,31,0.69,2,41,1350,18,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,57,20531029,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,NA,NA,NA,28.499999999999996,2,1,1,1,5,4,0.08,1,0,1571,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25,20539269,W<U+008A>hring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,NA,NA,NA,96.89999999999999,4,1,2,3,NA,0,NA,3,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,20540102,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,within a day,50,0,68.39999999999999,2,1,1,1,4.44,10,0.19,2,37,1563,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,20551797,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,NA,NA,NA,91.19999999999999,3,2,2,2,0,1,0.02,1,0,1569,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,80,20556308,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Ottakring,NA,NA,NA,49.019999999999996,4,1.5,1,2,5,2,0.04,5,0,1531,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,20567735,Ottakring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,NA,NA,NA,67.25999999999999,4,1,2,2,3.75,4,0.08,1,0,1566,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,20580954,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,100,78.66,2,1.5,1,1,4.85,26,0.51,2,32,1524,25,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,69,20581621,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,100,71.82,4,1.5,1,2,4.65,65,1.28,2,232,1528,28,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,63,20582367,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,NA,NA,NA,72.96,3,1,1,2,NA,0,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,64,20586736,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,NA,NA,NA,62.699999999999996,3,1,2,2,4.67,3,0.06,1,0,1437,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,20609079,W<U+008A>hring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,within a day,100,14,60.419999999999995,2,1,1,1,4.89,74,1.43,2,144,1547,361,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,53,20613426,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,NA,34.199999999999996,2,1,NA,1,NA,0,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,20614816,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,NA,NA,NA,51.3,2,1,1,1,4.82,136,2.63,3,162,1552,26,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,45,20635410,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,NA,NA,NA,34.199999999999996,4,1.5,1,2,4.63,104,2.01,2,84,1548,25,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,30,20650228,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,NA,NA,NA,85.49999999999999,3,1.5,NA,1,5,12,0.23,1,0,1537,1450,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,75,20670797,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,95,67.25999999999999,5,1.5,2,2,4.81,131,2.73,2,114,1438,4,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,59,20676993,Leopoldstadt,Entire home/apt,unit
